,id,followers,genres,name,popularity
425530,6T1UMyra1z2YTcHLz06J7n,21.0,[],InChanto,0
214889,3bMY30uWYrqEMKqhwMW6T8,221.0,[],Hemanti Shukla,0
425382,7tfbeKMXzuNuL25n1plxH9,326.0,[],JÜRA,20
567716,3AauTMxvoPbNxePobadoDw,215.0,['deep tech house'],Yooj,5
160825,12xaVNeUUJZBCQh74YAXal,24.0,[],Messager,0
787559,3nbtPBz3psrHSIu41bPvXd,36.0,[],Bruno Masquio,0
1074432,4vumxry4Dys7GBPhmXlqWC,174.0,[],MetaMoreFozzey,2
1099292,3QYkom25C3imkCjuIswZd6,0.0,[],AMD's O2,0
988511,2G8WMHh4Bnw67t5u6dGBJC,2011.0,[],Boostive,17
809600,0cHg1tmWRuwJziaiceKKBN,6.0,[],Kalle Juurela,0
862859,0lLqfZ9TNPgquzYhGzxzx3,6.0,[],Andréa Guiot/Orchestre de l'Opéra National de Paris/Georges Prêtre,7
1098638,0YF2IyKuj3vkhdSTzX5hg6,602.0,['greek house'],Kosmas epsilon,18
42312,2plVHad4KFUvHvHqMB0gep,33502.0,['rock kapak'],Saleem Iklim,34
636144,569JOVf07dPOb7rWGnRfoh,10.0,[],Girl Detective,0
480380,6wWT7zLNVgTHbRh17E0tTk,15011.0,"['etherpop', 'omaha indie']",The Mynabirds,29
5411,2PK9pWPbpzjPDM2HVR1NEO,194310.0,"['folk brasileiro', 'nova mpb']",MAR ABERTO,56
457730,3KtEqJkJhWisRJyftGcwOg,5.0,[],Jivan Masan,0
271588,4ieLw16qihbS9EkuQNCR2H,207.0,['kizomba antigas'],Quatro+,19
877905,7taNl9I4k6el00Pc2QDhGs,3861.0,"['breakcore', 'drill and bass']",Xanopticon,12
105019,0HbkYazVboVtoPiAJ45eom,0.0,[],Neya Bankz,0
353177,79gk62y7Ty32WjxvdQvWWi,4.0,[],Paul O'Connor,0
381536,7iliykALzYBdRCxUvYUxKd,50.0,[],Lance Diamond,0
1053228,50PqBQIPBCaqzxIn63cnMs,583.0,['ecuadorian indie'],COKA,7
28722,3Rq9HHem3z97gYP5vD6BUm,586.0,[],Umberto Rosario Balsamo,35
685365,3ZNErHQObhlSttnFnkChmL,42.0,[],Hermas Zopoula,0
230352,5e2X4ZRuYcn8kKv8elrRgb,6655.0,"['anime cv', 'love live']",矢澤にこ(CV.徳井青空),32
940734,0vOdhUEjmrG3rAlJ3S96mf,1136.0,[],MMM (Errorsmith & Fiedel),14
953970,0EPpMfAfSFBA6Ip3UwgOQS,32.0,[],Jenna Esposito,0
309428,7nY9JtfMQeWt2jDferv7rK,84.0,[],The Wychbury Cartel,0
456657,3hMJiOmteKOdtS9EhgBtXN,1088.0,[],Đạt Trần,16
3735,3MM2XEUTYpaRREKlwHbWOJ,799.0,[],Milton Cortez,16
213926,6UReeaqNcjIfzIH13kTHKE,1532.0,['israeli pop'],Amir Ve Ben,44
493938,7jOKj87ti61BeJhkFYkebM,305.0,['czech hip hop'],BLUERAYKORANTHUG,10
512140,1iCw0irspypPXJbIIbckQN,5.0,[],The Hollywood Jazz Ensemble & Vido Musso,1
23811,0VZsWg5klbsCQ7CfYyvXP5,3475.0,['israeli pop'],הפיל הכחול - Hapil,37
268702,5COkPPObqaN2QcUjYqKJhE,115.0,[],Danny S,6
967606,68E137g0qs6oQI3q704O6S,26.0,[],Cappella & 49ers,0
830725,4uafsjhMHqaczPNny5hJfH,0.0,[],Floyd Tilman,0
617647,7Et7kXnUTnWKduzuZPrfVt,90.0,"['galego', 'galician rock']",A Banda de Poi,1
866424,0RNQidQRzLj4ufQg0uqkN6,111.0,['calming instrumental'],Gray Harper,12
405883,2aFnDMcewhSweZKCQWNjdu,9.0,[],Anna Sini,0
446436,3x9g1tmKQNMdNLfwExHGF4,14.0,[],Alessandro Arcolini,0
987024,3a1CAJK39sSdhaS4fWBAru,5369.0,[],Joonie,24
410120,1ekx4wXQVEkU9VJiQ2hbOt,50.0,[],Monastic Choir of the Solemnity of Saint Benedict,4
363801,25HUrLvbgXGAzk8F1UgO4g,0.0,[],erin flynn with the co-op band,0
815569,0DlbRjwPLgyzC9yugvdqce,335.0,[],Marie Wise-Hawkins,4
857985,562CfTkKKu6aESU1G8x166,281.0,[],CONS,1
769765,1uCjEb7vqYFv4gHBI4UpVt,2.0,[],Frankie Fuchs,0
252632,2sJmkkReL9jemDnosNbCeh,2.0,[],Elle Silver,0
935688,4LeJWdDxrL3DFKCmPoivkK,349.0,['brazilian black metal'],Lord Blasphemate,0
950669,2rg0hq5gMwjTjs2uyyAzMS,7.0,[],Jeta Grove,0
133726,1wdJrlhN2d5FuJQuYkfgFe,635.0,[],M. G. Ramachandran,3
465245,2pDxGMaFTBhcXxgS2PvKpI,84.0,['indorock'],Roy and the Kiliaan Brothers,6
543628,3CRfDTXJblK8V6fvLDaJid,348.0,[],LaVonna Harris,1
1013269,2dgumrhQO7SBw6PxHHyBaU,2.0,[],Carnagave,0
177716,3rNrHxfPpYdefQuUn2ONtq,1921.0,[],Dig & Mig,13
961119,5zafnRdBFhmkzao05l3Xd8,174.0,[],Les Rois du Fox-Trot,6
320924,6NDxqBADFaxbjBln4W1OoO,938.0,[],Negretti MC,31
32127,0jrXwJt2YkqkJet06TRAJB,22.0,[],Mami Ishibashi,0
997751,6PoWQ26awDwmpmNLM3lH79,72.0,[],Yodis,3
343760,7DnzYtXmQLNE7l7T85JP6v,54.0,[],Cariocas,2
34797,08TcxjkbggbjjCmExD8VU1,0.0,[],Big jimbo,0
1003204,7LYFxkB6PlLk1HDbbcXiSs,9.0,[],1 Litro,0
971154,3d1wOXb7TR2onvpv6Im3Us,21.0,[],Inbal Megiddo & Jian Liu,0
442025,4cDN1lmLrdcWEKMQtp10Ke,9.0,[],Red Shadow,0
180332,5XgEz8UNzy4O7b5XOBaE7E,1141.0,['bossa nova cover'],Patricia Fuertes,33
628551,0SiC2ALNgf85GPNhOqn1pe,3.0,[],梅村仁,4
874415,54PyPDBEj2LLnu2bIJPzoT,62.0,[],Карамель,2
741504,0HOg6vPxGy9nwbtNwSJn10,94.0,[],Luni Coleoni,3
1055866,2uUcMwNnEyxCdNhJP9uDkI,6.0,[],Crazy Otto (Johnny Maddox),0
89058,01BwyhiISrsCxE0vbtu9Xx,0.0,[],Ustd. Sheilamet,0
469613,3dGsNcUKRdzU7gFxI46h1o,12.0,[],John Berndt,0
1065291,5BykfhBoBRKJo1GntcKiGm,2.0,[],Ghostdive,0
958579,0GFUItCf6ne1knQBRZ9D99,7.0,[],Empatia Con la Vida,0
396498,21PKd2Y41XB109puVM8lPW,129.0,[],Re-Animator,2
697414,4wWdKV9Vy52ol8yB0FSoqQ,33.0,[],Hornet,0
619247,1neEMn7wZCCPBMk4Ek3dAM,577.0,[],HSW,22
851384,5H86QavSy9kjyvh9iUD3XW,30.0,[],Eteronimisi,1
546449,3BcNNzywQq429cxQC1EV03,10.0,[],Habib Ghloum Al Attar,8
527749,1CVOjgUK0uBA0U9DEpYEYB,7.0,[],Malcolm Lockyer Cocktail,0
649148,5j2j6RmjxOLN5YAmGI0jzy,29.0,[],Ahmed Drief,0
831675,5nn9hEYY69oAwm8ZvJGDeB,408.0,"['carnaval limburg', 'indorock']",Pinchitos Caliente,19
822215,4m6TfmFUZ2XUc31BgIMggO,195.0,[],Manny Martey,34
246901,5eDQMdPsbX482vb5cOXIX3,126.0,[],R.Y.A,4
162052,6htaKUyxMgGYbQm9N1AwP4,746.0,"['indie curitibano', 'musica paranaense']",Du Gomide,9
425593,6iDc6hhNoxAw1Ke4VhgeDS,51.0,[],BARTI MCFLY,1
778571,30tBpWSj1mk2UxU8gEnJlI,99.0,[],Baracudaz,3
213752,378hFwOKx6XWrkIu4bGLwQ,175.0,['festigal'],Udi & Aviad,13
188944,49X1BHaXBIqVjMkkV2w1qI,1536.0,['traprun'],Ericovich,43
257111,3ILTPjT0oOLBQugXoojhq2,294.0,[],Robert Powell,13
905489,6VfTD95eiAJ90tfN71uZP2,139.0,[],Big OK,0
686291,5QX6VHqB9TBFQL3t1nek8I,123.0,[],details,8
1014480,0pqv3m1t2ThfEHQbPLTsAa,181.0,['ambient fusion'],Alessandro Oliviero,1
942588,6mjxqds6LviFK0mAwDyeAh,581.0,[],Falsa Alarma,0
2839,1q4vfaBEecqMpibUVY2Qbb,169.0,['bulgarian rock'],Георги Минчев,5
48959,3VYBdLlzLcwpbLHNhcxpoV,58566.0,"['bachata', 'bachata dominicana', 'latin']",El Varon de la bachata,40
127978,01Zj2buVmris467sZRye76,2.0,[],Jay Lov,0
958504,0HtzmTgsrEcQYxc3PGUABP,137.0,[],Not Lars,10
282769,7KHrb1dTUcABat6H7zfF9B,1.0,[],Milton McCullough,0
792456,2rWez4uvKXH5hnE2SQ8CtW,15.0,[],In Touch,0
249873,4bBsCSq5mfZsR4OFkJlnsv,584.0,[],MADAM,28
136257,2FeQ0F6lF38KXrN38qSCrb,5.0,[],Jean Christophe Benoit,21
53599,7swgSjUstSfWimeNHx0MvD,25069.0,['musica triste brasileira'],Barreto,47
689585,0I4a1keb8DPuWVSZyTeHen,175.0,[],Clix,7
759347,5tgmfzB9ShimxnYHRuctYV,5.0,[],Minister Cassandra Young,0
836472,47uISbrHDDk2lNBxG5SYFN,49.0,[],Junk Boys,0
62091,3IaW9Q8ws0dqIRKaoBDUdf,7417.0,"['jalsat', 'yemeni pop']",Aseel Abu Baker,23
825026,757bg8WDQ7G1YPrTk03qq2,5962.0,['otacore'],Illymation,31
447888,27EL1q14ouOe1NHQws1I3x,4.0,[],Holy Crown,0
1025901,1SfOGGFqHtgqfBf7PPzFjE,101.0,[],Highstrung,9
214252,78t5ObID5m0cLVrpZernKV,14780.0,"['abstract hip hop', 'underground rap']",Ceschi,37
21418,6Y9L2UoclnoOMGgKfijaNH,21717.0,[],Alina Gingertail,45
519077,3DZ1Eu55Pl2CMReefGulFA,35.0,[],Broken Mind,0
301679,79SjWxuovAsbADjja4b7O9,33.0,[],Trybuna Brudu,0
975998,72VaX92dSjOddjoOrtFpMv,161.0,['steampunk'],Cabaret Decadance,0
475987,1nLDKVThqLExDcajbx6UyJ,98.0,['catalan folk'],Maria Laffitte,2
507092,1AG1Q9IpNPIPgqTroIDK4P,28.0,['charanga'],Lou Perez and His Charanga Orchestra,1
254340,4kiD6gaSU2Jzmyu8rSUnjg,5694.0,"['dark hardcore', 'uptempo hardcore']",Thorax,37
607618,3v7Yzp7WbKun0yIorgzKIL,158.0,[],Black Sinatra,14
1079552,0qGWin1g94iJvwEOs5vIs2,67.0,[],John Tinger,3
508234,7e1PfrHf7DHDDt2b64MAf9,2000.0,[],Niñoproblema,21
749276,48KKIMGrEgmKDcBJJCmUIR,41.0,[],Serhio,28
579264,0SiIR8CbU218dROtMAn3kH,830.0,['deep melodic hard rock'],Dirty Americans,9
958270,5xXClIwYOA3Sgdy8Nh5cHR,788.0,['german indie folk'],Staring Girl,7
44988,5Y35hxCbhuDsV4hjRpAa20,1304.0,['dutch hip hop'],Dicecream,40
412992,6QgcAeM7omyLXEg0craCco,34.0,[],fvst,2
299919,6yBIUFqFzrJY4h8hL2oNlG,2928.0,['turkish psych'],Kemal Sunal,21
114132,036u0cDZXIGhqPMzKZHCz2,0.0,[],Platinum Black Pat,0
214193,0vWYx37nkio14VVnjwWmhy,204.0,[],ColdVet,0
499642,6XWxvb1ZhRh0I2wweQBTr0,25.0,['classic progressive house'],Stoneproof,0
1020495,7pMiP8X1zGKV3VlrFHPZzP,97.0,[],Rosli Mansor,1
1021699,4SWTBI3rrptPl8k822elJA,119.0,[],Starshine,10
983946,5dBNuwaTOASuPT2KJq6ANK,13.0,[],Vivianne Projects,0
74196,0FpOictJ2tY8pQFjBtsgr5,1.0,[],Nate Pound,0
409734,6jVveEJnlqz4KyuKtXbAZn,0.0,[],Eternity's Edge,0
431349,6ZZN0n4WDXoElV3vE2l1q6,102.0,[],"Latvian Philharmonic Chamber Orchestra, Ilmar Lapinsch & Riga Radio Choir",1
755935,4KsVbtHMhA1lPsuiMNXCSF,27.0,['italian progressive metal'],Soul Takers,0
439955,1mEBu0mv9ckUXuimg3TU19,0.0,[],Mc Dollores,0
92037,0DDprx3XwUglA6tTr82x18,1.0,[],CHIBA-co,0
469358,1kQliMbMzgnLESrJG6NXH7,35.0,[],Lee Suk-Bin,9
275998,0c8oXW78DtGALMeEUy7GK5,72.0,[],Amor Belhom Duo,1
214060,66DQqgrnN1Tfr3e8ChRCw3,2956.0,['ethio-jazz'],Ayalew Mesfin,19
122755,00uiJter70PqIutySnYlHI,1.0,[],Fred Morvan,0
1058223,05iazbwlC1N33xDPE4vr6s,0.0,[],Carte,0
935488,6mytwliSuGMk10RnFb3mOa,207.0,['symphonic death metal'],Epic Death,1
671062,2w5OrZIgasWFerXiHugAI8,16.0,[],Gianluca Silvestri,0
842931,5CgyeBy0BCLExrEBeX72ME,48.0,['glam rock'],Jimmy Jukebox,1
327872,2bSIxuesS7q0jCU6mb2Etl,7.0,[],Sylvie Cobo,0
540954,5Euvox6vVI7u0ptrsulzGD,1.0,[],Rose McDowell,0
243743,3QiTRXtgy21il6fJtdJQ6J,9.0,[],Analog Fire,0
347625,5frobRXjAx0U1DJmcXdYX3,2.0,[],Peter Rot (פיטר רוט),0
954546,0e4PF1GRzKH4bsxU5yIsAy,11.0,[],Slate Islands,0
677634,1vp1S0qpTmFcutLCLh6hrz,23.0,[],WTRDrop,0
10531,1ZFGYimyLnfKewOL84ABEp,13737.0,['kleine hoerspiel'],TKKG Junior,62
940075,1w1Tg94sqRSOzDnp5Lcl1N,2.0,[],Angel JL,0
523546,7C5H7mMhcVsTnijTfs87Rh,76.0,[],Lucky Cupids,2
1078186,4s6pRVVFNnwdm5taqVZS6f,138.0,[],Tim Cant,8
773831,2dK6jgPauYwhCTQcZO8eks,51.0,[],Bas Edit,2
121722,0XnterAMV09fuPjq4joR0c,36757.0,"['anthem worship', 'ccm', 'deep ccm', 'world worship', 'worship']",Rita Springer,48
301592,6qqE0NQlhBWwm1IT9a6aq2,13.0,[],Certified G'z,0
26249,4ccArh5xpucdJFeJ3S9omn,77.0,[],Manak E,27
542562,6Oe45r3ztpidGpfd9hWY5v,2.0,[],Umahara,0
34240,05Eyd9gdDtoIVkehJek93E,15.0,[],trego,3
1013004,3auVz3IAknOEom6jOxXPBk,848.0,[],D-WAYZZ,31
138775,4mi47OiK1uIz0TygMvYgW2,8000.0,"[""children's music"", ""children's story""]",Dr. Seuss,39
560661,19UTRulzwqen6CotfYUu4Y,27.0,[],Crushstory,0
504238,60Kwul3F4t4mGNOoLMdGGu,4.0,[],Voodo Fe',0
727115,6e6xlod9MXJ3qU14WIFYSS,447.0,['euphoric hardstyle'],The Un4given,18
25497,1CqUVz40NTpaR1xtFJjYQv,14.0,[],Andal,1
40998,5RQHbTAbn3zE4agdNvYJKV,0.0,[],Dj Tg Da Inestan,7
194790,3EtaO9kRuHbsC0a2Q7uvVG,13.0,[],Beni Siltala,1
188452,5YBd6QiWRiskaRMcXI2Qtj,14089.0,['belly dance'],Mario Kirlis,34
280299,09EcYIVnN9vPAefw1Pl5sz,3657.0,['russian metalcore'],Sarah Where Is My Tea,17
623626,3XLgCqoVXupWzgdvF3fsQt,53.0,[],Eugenio y La Crisis de Chico Che,8
983344,2Z44O6ZVfci0a4kLmOZaec,38.0,[],Helen Merrill With Jan Johansson,0
952257,7KjLewKMS0WXyUZ0kdlFBV,114.0,[],Webster Booth,5
601931,1V53I4QcxUe7mM4axXAYwM,7.0,[],Cuori in Barrique,0
538135,5qcgKI5MOHjJaBjpLJ8GHX,11.0,[],Kawika Aspili,4
424323,5WJm4Rg3mgQwSOi7Pbwtpg,0.0,[],"""Hutch"" At The Piano",0
263839,2w6wgNmlmCCq2NTlzPTkpm,147.0,['early reggae'],Vincent Foster,6
526559,35y4LNDQJ0SMDE2JlR4qJW,19.0,[],Paul Nova,0
429695,1itXUgUQDJJh24Y3SQ9lZV,4.0,[],"Ivo Vinco, Orchestra del Teatro alla Scala di Milano, Antonino Votto",0
632698,3mYcNfQOKRaxNAAXHchbVj,145.0,[],E. W. Harris,0
405665,71NqoG21qOp4254e1H19RK,398.0,[],Juan Jose Arreola,2
572267,3VrazTKgtuVIWAklWap0KT,13.0,['trot'],Byeol Sarang,12
286195,0lGGauQMSjmuLazY2bUHnm,1124.0,"['norwegian prog', 'progressive jazz fusion', 'rock in opposition']",Panzerpappa,5
529624,5SwHME67UkWgrKduEzNfnf,103.0,[],Weekend World,5
943978,5pq1cFQesN5VM7QgGMrmWt,4.0,[],Allison Steverding,0
680761,7LeNStedWsRcryyuJ9Qown,5.0,[],Silence Is Treason,0
338107,7xGyJBQMw6rEAwMibOssDS,36.0,[],Stéphane Varègues,4
664268,7LpVL5jFVsNxg1K7bVYbYq,4.0,['cosmic uplifting trance'],Arthur Tkachuk,0
979076,06ebX3XxuLNroYFY6koCIb,1019.0,['new wave of thrash metal'],Violblast,11
503685,7lxJoRikmwg7ofF6hD1XqN,3.0,[],Dor Lata,0
432731,1gbWLOUmwd9oE5Nc49UJ5f,355.0,[],Nasty Babe,38
840446,3nB93s4nQKqqk8EWxOerDW,3218.0,['jazz guitar'],Mark Whitfield,28
1067384,5GVQxwd52b1SnbNHy4CXgx,0.0,[],Kuruan,0
76156,05h47PqmRokYy9U7r6wB53,6.0,[],Rick Lobo,0
762403,4wIC9rTE5E0t5xljKM9iIT,37.0,[],Donalddrums,3
129586,7hdf9DSpgCpqVh03Ql1LKe,99650.0,"['afro soul', 'south african pop']",Blaq Diamond,50
1023931,5uDPwL7pDFavl07BOUUPHa,12.0,[],Jabbar Husni,1
356790,46p24ZltTdPRmbfbfJlgcR,114.0,['noise punk'],CACAW,1
445798,15sxvC9WNx2IfDVn8m8teh,24.0,[],Diego Solís,4
665910,4oCfo7RpiptoCNFmWvYIc1,11.0,[],Snake Vega,0
394486,5P6LotHdH0JYjNGmBFsPiK,28.0,[],The Charles Blackwell Orchestra,0
221558,58CohJpaPmE4H0fXEAnt4i,4367.0,"['jump blues', 'piano blues', 'rhythm and blues', 'soul blues', 'southern soul']",Jimmy McCracklin,21
812880,5iHA0DRnsGO507JX8pxFXh,0.0,[],Marvin Lawson,0
1028358,4I8VVM5VXCxClCEQLsmXy7,31.0,[],Subrok Mission,4
839182,5cANIhVRbSvv2ps9bS1vf6,42.0,[],Justin Hewitt,0
950890,2Ueg0Q3FjtVsobOBiyhIVV,1315.0,['vapor twitch'],Hitmane,10
713424,1mlPIWEw58k2ppVioY8f68,7.0,[],Kiara Hollatko,0
564778,3OKQ76DojyDAybIYXW8QFh,61.0,[],liljumex,0
800577,1lVOlvMpWD56IAzfJH864g,219.0,['oaxaca indie'],Ensamble Sie7e Machos,5
1073476,1bK3Skgr786QHLz1RBudhb,89.0,[],East End Radicals,1
253476,2qNYTspRpXKdl4MJ6TGC5T,10878.0,['classic hardstyle'],Blutonium Boy,34
983932,0VGOBDCnhKtYsowRA1Gu67,208.0,[],Nicolas Stefan,7
978586,3EF9Rr2OZzYCzdc9SNGxHs,768.0,[],Pontieu,10
574790,4RQLPyaKiS0i0Pel6mCnyR,37.0,[],Josie Harley,0
688677,0Buh5FmMmha56cnDMVAkD7,462.0,[],Jane Gomes,12
465102,7rip2tLdop8N4vB2izGfyC,1.0,[],Travs,0
861194,6glLfOAgDu3DPi2qJo09wi,120.0,[],DJ Midi,0
714072,1wW3DzZpgilRVfe5oCJ3HE,217.0,[],DJ Cristal,25
268283,7vptDMWerQCOKg9XDQvrDm,81.0,[],Don Stone,0
198654,7AhOEwT7t9lSIypvP1WTGP,9555.0,"['deep house', 'disco house', 'vocal house']",Soul Central,39
968107,2UXfmdpJoBVCmhS5IBZChK,1.0,[],Astronomers,0
247799,28DMUdkRLYzfNz8Jb6mU14,36137.0,['cumbia sonidera'],Perla Colombiana,39
680056,5qXAgYefkEtimWO4mnR1Cl,447.0,[],Marracash & Tayone,11
771879,1y2MXGxfrLvZbmFynsXsMh,591.0,[],Zorbas Crisol,2
331080,1nwenh9MSfa97ydS9MDgsG,211.0,[],Cheb Imed,7
1003372,2jhJneqlsL0O20H2v1iDNi,26.0,[],Nasri Shams El Dine,0
364471,5zMIbFdwRDEN8z7q0SA2Qm,3604.0,[],Ashxs,38
71931,0PVPI2jOWDJtWpOxrXnT6F,105611.0,"['deep german hip hop', 'german hip hop', 'german trap']",Edo Saiya,69
174861,2iOcegwj41HtyIKIiGIIi3,396.0,['covertrance'],Mind & Moore,10
630601,3PnOlKPZHvVpCQRLKxPU1c,88.0,['slam death metal'],Stabwound,1
798603,0ngikn896w0k5Vav8NgtiT,24.0,[],Sherpas,0
71924,02yiiyyewHKMABV4SpOa8K,0.0,[],LAMXi,0
956493,5Ua72B1IEh4HFINfYTRUTE,97.0,[],DJ Rooster,4
337852,6wDXkiKlRzhcxTUWnf8Sws,167.0,['bikutsi'],Zélé le Bombardier,11
376880,75UaNBqHpgGfJ0cyWhzFls,859.0,['uruguayan indie'],Javier Cardellino,11
602159,5cCSdvRfmjBv5smz6JFoTN,33.0,[],The Deluxe Blues Band,0
201590,19F1bP8VUnlH8oaoceKmL3,657.0,['greek underground rap'],Clique Glac,12
199862,13rd4oAW4xak707186Vnun,223.0,[],Marban,7
552697,3JqdEHbqLzIz3wme1P8zZ1,105.0,[],Solat,5
966207,6JxQbC46LapcvanSk4J3OP,7684.0,['chill r&b'],Alt Bloom,46
35340,5WdqBAQhGFCrZvBKXiPIu7,95067.0,"['big room', 'deep house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",The Him,61
599584,0hk5T1yTcPjv0RTk0IchrF,68.0,[],Belayev,3
233310,7DlxNnavzsebPN33aYXWgk,596.0,['chilena'],La Realeza Del Sur,17
600041,79jqWkpDsYOm22g0ioVya1,57.0,[],Marco Cimino,6
851212,4sF1X5kBucuq5Fx1yjqyMB,5.0,[],Guro Vikingstad,0
908176,2GbK1lNTdrD1rkKBWZaf96,52.0,[],Zeleke Gessesse,0
401117,7CcZ6Z4w04MsQZp4bow5m4,695.0,[],Brandon Jonak,24
833921,09ONFXQOVjyy3AhFlBsZx8,4380.0,[],Araki,34
761537,0ptfgWc46OD11DcUqSZP3K,429.0,['vapor house'],Dutch E Germ,2
674313,7AMl0DcXMC9fZPR0aZ9RBg,76.0,[],Szum Biały,23
456303,0Xba8uiweXYEEzyHC1kiaP,7.0,[],Plonge,0
908368,6yJon8uPkt8EXfzGyxhGyx,94.0,[],Mark Hetzler,1
572322,1f0NsdPcrXobtxfHd0kbw3,118.0,[],Hipjoint,3
902525,5eMK4BtDbA0pj8uKujjwSY,2.0,[],Sandra Colton,0
743046,5exOqvod8cgcMU0zov7R8x,71.0,[],Dark Syndicate,6
1045729,7b374JmOaXbIQg9DVg0SZj,109.0,[],Troc,1
593471,1GN1Ixvv8tTdx99Dy8L8hs,17.0,[],Har Herrar,0
584575,3R2IzvcGeRxdbmcZak98QF,42.0,[],Lethal Dosage,0
473152,0I7jO7ESd33qeUf3gaIMb9,30.0,[],Jake Porn,0
288447,1nmnYk0bv3XVoLeXpog3sw,33.0,[],Dattatreya Vishnu Paluskar,0
189227,3gdyXwWMfOPBIZrIDMg40u,1473.0,['lo-fi beats'],Mila Coolness,55
196569,0drQVBjOHzylZ2ms9tWCuE,8306.0,['french reggae'],Fatbabs,39
407452,4RM4LmXYxEUksJK8Gxku2t,323.0,[],Powda,21
258693,2RbGm2EkZLOPC7OPHdrm5Y,93.0,[],Michi,0
904186,2ZZ42sKOu0gYcBvdSTshdD,28.0,[],Johnny Organ,1
29801,05w5LTgpFRj9KOBz1EW5gK,188.0,[],The Goldman Band,7
385462,6zILugaUEIDX6dmh3NGw3o,17.0,[],ULTRAMEGA,0
400294,6OzddGLeuKG9irjEC13C69,3725.0,"['indie surf', 'omaha indie']",Twinsmith,28
539919,5OVbktogX3AhiCg6EKboB3,57.0,[],Kim Jun Tae,11
599746,3ue5XnHkGOgu580Ndtz71u,272.0,[],Jaymes Bullet,9
700570,7KFJjnj12xAqM3aoIDFXwO,763.0,['japanese piano'],Takuro Kikuchi,9
822333,1aR3D339dBbBuUtsnOU52a,18.0,[],Solo-B,0
504241,3uXAOoSDY5MVKv5hWvJODH,25.0,[],Blaike,5
457118,74lyHu0f9jhFumU0aEu5mi,3333.0,['korean singer-songwriter'],You Hee Yeol,26
1064603,75vsxW4rRAaDJZLV2m3KGD,425.0,[],Josefine Cronholm & Ibis,9
255580,3a0y2o5IPz2l0g8KalPXpx,181.0,['trekkspill'],Ulens Kvintett,7
347332,0Ufs8enOHnH1YrLnyRgZ6H,979.0,[],Etnika,25
389947,7B0CWYxHrvLsKV9rcS0yC0,6.0,[],The Lovin' Cohens,0
971896,2YwuQSidnATgzxuWkEhYR7,56.0,[],get it,8
202995,69myCGX8AWdgee2jdYUUL2,6.0,[],G. Harris,0
987550,7pjWsPR8JMaltAIpGFChai,63.0,[],The Chestnuts,1
343750,6azE1SXdwuwtADAYbq8Lei,5.0,[],kotta,0
347106,01qPaD7ttgPkLm9tJJBQzy,161.0,['historical keyboard'],La Gaia Scienza,8
770711,5Mq0m4JA2HGrCY8evlGunS,979.0,"['forro tradicional', 'musica paraibana']",Os Fulano,13
980501,2cv3Es3KVa1V9P0yeB6wqC,35.0,[],Les Flamboyants,12
1060799,5uKHJEZ9KlgZvOOW2o6rwj,10.0,['experimental dubstep'],Pengers,1
997387,7HtYl9XkHVtGjQ6DoRyfqp,16.0,[],"Elisabeth Hübert, Anton Zetterholm",7
198527,4v78wzYCdTvsQk6GV0KNd7,296.0,['cymraeg'],Endaf Emlyn,8
920135,0jUj0fKNXO1ZvCVQEgBPNj,10.0,[],Sinfonieorchester Radio Luxemburg,1
824556,2Nmgeox0Tn1tXW7dquKV3g,30.0,['atmospheric doom'],Without Dreams,0
214088,1eBejdWeHV8BWItBPeOpNR,1983.0,[],Half-A-Mil,19
257962,6L0h1JhRtSMcBFcbdfk4m5,14690.0,[],Workout Music Gym,34
557410,3YqBXA6CqciV4CIzaq3Oqe,10.0,[],Neo Khan,0
954895,0yBRBJxegubgc0tJKGt4Wa,0.0,[],Frank Lamonea,0
271711,6SqstWvDGOH5dT1a3QZuQh,81.0,[],Vladislavs Nastavševs,8
536282,6q2hHiAhOo8iKZUloIsx3U,2.0,[],Da Rudi,0
449017,5BqzhNBsVOAEiX5bKrfZ5l,5.0,[],Andreas Pettersson Band,0
527614,2opptYq8XMZu9lw6iRJVE0,245.0,[],Minnie West,26
820186,0fsbRNOV9mDAQQ9TP6qm9E,29.0,['italo beats'],Andrew Rook,0
181809,4ucxPL2ArQiRjaUjx4Exh6,182.0,['classical era'],Andrea Luchesi,7
467453,0fCFzoLc7m6bALMjF38n7U,32.0,[],Petteri Iivonen,0
819925,4GucBSEcHamouGFsjPnAbZ,133.0,"[""nz children's music""]",Little Ripples,14
629983,0bFp4DIMTzoGhInh8rUWox,1293.0,[],Stylo X,7
501344,4I3wxuoM6HBtyGS0W6gTHO,19.0,[],Jelly Bombers,1
857280,2z7MN47YivlEATBObAc1kx,18.0,[],The Scions,0
770275,6uqsJTMuSUzgaLz9hg6X33,0.0,[],Motec Registered,0
681407,4wKfzAaN436QsgSyO9a0LM,52.0,[],Priscila Amorim,0
107567,0NsyGhwaJLFugjeWxbdLud,0.0,[],sHEcrIEZ,0
480537,6rA10CITiyybbo0lqfS06m,4.0,[],Alternate Blending,0
1081304,2wasYIHk6vuvMrbbBHjFmZ,10.0,[],Eat Meaterr,0
796571,1FAivGiA2xKdVQhQUWzkyF,40.0,[],Remedy B,2
1051360,3vqpoNZl9OjjoYAnwlPMk0,79.0,[],Kala,12
